 # MagPy ASCII
Time,"File",Bi-214_609[KeV],Bi-214_1120[KeV],Bi-214_1764[KeV],Pb-214_295[KeV],Pb-214_352[KeV]
2017-04-18 02:00:00,Spectral_414578.Chn,52405.6980636,46882.8397306,63770.8707573,-325464.00339,-469921.298074
2017-04-18 03:00:00,Spectral_414579.Chn,53404.802095,43238.4176987,63729.2531543,-325761.667482,-468474.44907
2017-04-18 04:00:00,Spectral_414580.Chn,52628.7122607,44918.5804392,63277.9983675,-325171.120464,-468662.153237
2017-04-18 05:00:00,Spectral_414581.Chn,53079.6697106,47998.3788091,63839.3473794,-325729.545373,-469325.132886
2017-04-18 06:00:00,Spectral_414582.Chn,52536.7278851,45201.7007388,62700.0890539,-324547.353628,-468775.084058
2017-04-18 07:00:00,Spectral_414583.Chn,52264.3068297,45054.6175125,63410.2256398,-324752.243946,-467347.912229
2017-04-18 08:00:00,Spectral_414584.Chn,53409.0349116,44912.1107414,64194.9680263,-323865.814031,-468100.030323
2017-04-18 09:00:00,Spectral_414585.Chn,52552.355284,46089.9475094,63288.5610027,-324689.780209,-467495.134089
2017-04-18 10:00:00,Spectral_414586.Chn,51909.0576452,46941.9266429,62402.2591738,-325144.179852,-469563.03048
2017-04-18 11:00:00,Spectral_414587.Chn,52170.0973674,47413.0105086,63577.685559,-324938.594141,-470172.537606
2017-04-18 12:00:00,Spectral_414588.Chn,52831.4455428,46299.1316032,62897.697345,-325272.049752,-469244.356423
2017-04-18 13:00:00,Spectral_414589.Chn,52732.1005136,45530.5608117,64803.9284442,-324988.807513,-469541.541883
2017-04-18 14:00:00,Spectral_414590.Chn,52460.8956772,46590.7703087,63079.7638046,-325103.604175,-470202.235745
2017-04-18 15:00:00,Spectral_414591.Chn,51981.2155383,47551.4900582,63707.4162406,-325290.165795,-468285.189687
2017-04-18 16:00:00,Spectral_414592.Chn,52210.3900451,44889.3395328,63091.0704502,-324754.712927,-468192.375764
2017-04-18 17:00:00,Spectral_414593.Chn,53397.384986,46158.2852071,63573.5839426,-324863.557849,-469366.264359
2017-04-18 18:00:00,Spectral_414594.Chn,53719.5769226,48333.8901319,63658.1200523,-325167.810445,-469482.863116
2017-04-18 19:00:00,Spectral_414595.Chn,52487.1774265,46262.2889867,63360.0210394,-325408.376078,-464152.14263
2017-04-18 20:00:00,Spectral_414596.Chn,53191.1868914,45829.3609224,63599.7392964,-325056.106422,-469445.638144
2017-04-18 21:00:00,Spectral_414597.Chn,53212.2676876,44569.5391927,64118.45475,-325005.34486,-469677.539673
2017-04-18 22:00:00,Spectral_414598.Chn,53250.9404801,45550.738899,62820.0096715,-325376.147024,-474888.532299
2017-04-18 23:00:00,Spectral_414599.Chn,53029.4151513,44786.8386635,63563.43641,-325214.638846,-468583.508531
2017-04-19 00:00:00,Spectral_414600.Chn,52709.5943885,45797.1823402,63308.3161122,-325629.521658,-469061.821621
2017-04-19 01:00:00,Spectral_414601.Chn,52563.958762,44538.9656332,63308.6037595,-324405.543396,-467788.673071
2017-04-19 02:00:00,Spectral_414602.Chn,52373.6756563,46316.0484515,63627.2991951,-324393.064097,-469518.396493
2017-04-19 03:00:00,Spectral_414603.Chn,53128.4972211,47937.3211353,64410.6364995,-324758.685307,-469975.340499
2017-04-19 04:00:00,Spectral_414604.Chn,52769.7539359,46672.4848088,63914.3842321,-324568.82476,-468844.343788
2017-04-19 05:00:00,Spectral_414605.Chn,51562.3401305,46574.7088504,63619.4134077,-324794.763631,-470424.617074
2017-04-19 06:00:00,Spectral_414606.Chn,52730.0245276,45562.8568134,62971.7758601,-324782.025341,-468942.887656
2017-04-19 07:00:00,Spectral_414607.Chn,53274.1959804,48052.671414,62537.618609,-325129.738324,-470388.1436
2017-04-19 08:00:00,Spectral_414608.Chn,53179.9549323,47276.5199627,63260.4395281,-324269.722019,-470425.352003
2017-04-19 09:00:00,Spectral_414609.Chn,53871.8350185,46794.7686692,63762.2916059,-324925.138669,-469343.188857
2017-04-19 10:00:00,Spectral_414610.Chn,52502.4015519,45679.7560367,62613.8196299,-324516.798538,-469099.63359
2017-04-19 11:00:00,Spectral_414611.Chn,52615.5912302,44985.9144761,62704.8159583,-325132.971685,-469559.460757
2017-04-19 12:00:00,Spectral_414612.Chn,52596.8185373,45101.5788165,64530.9611785,-324635.495246,-468465.024616
2017-04-19 13:00:00,Spectral_414613.Chn,52694.972181,42992.3021643,62674.7218791,-324020.949445,-466433.971825
2017-04-19 14:00:00,Spectral_414614.Chn,52910.1893433,44380.3884609,63905.7686639,-324864.536824,-469132.465942
2017-04-19 15:00:00,Spectral_414615.Chn,52496.8629923,46899.1755429,62416.7633641,-324636.842178,-464504.545375
2017-04-19 16:00:00,Spectral_414616.Chn,52953.8249078,44467.0406997,62668.9128583,-325713.848258,-466944.676462
2017-04-19 17:00:00,Spectral_414617.Chn,52693.4030144,43860.5030522,63249.1653843,-324229.243312,-468074.880859
2017-04-19 18:00:00,Spectral_414618.Chn,52833.5323396,48233.9333863,62932.893091,-325601.256883,-470522.371656
2017-04-19 19:00:00,Spectral_414619.Chn,52704.9404447,48060.3850263,64185.7376183,-326136.24516,-470943.565894
2017-04-19 20:00:00,Spectral_414620.Chn,52723.2301247,41517.6343174,64758.4018592,-325090.477422,-468781.636642
2017-04-19 21:00:00,Spectral_414621.Chn,53017.4625217,45347.4413198,62289.835173,-324942.653017,-468535.208833
2017-04-19 22:00:00,Spectral_414622.Chn,53270.7996156,42142.8311547,63498.6292428,-325293.647378,-462172.850741
2017-04-19 23:00:00,Spectral_414623.Chn,52732.3971515,44022.7698024,62530.7851236,-324736.256136,-468600.030104
2017-04-20 00:00:00,Spectral_414624.Chn,52061.4896264,47782.8715613,63950.6394766,-324969.909942,-470213.018357
2017-04-20 01:00:00,Spectral_414625.Chn,51585.8645146,46912.3690188,63690.9839295,-324900.078912,-469092.859463
2017-04-20 02:00:00,Spectral_414626.Chn,53171.736282,46666.9227103,64976.7241493,-325328.712454,-469390.030409
2017-04-20 03:00:00,Spectral_414627.Chn,52338.7337362,44705.9631097,62317.5678924,-325092.744834,-469941.559992
2017-04-20 04:00:00,Spectral_414628.Chn,52716.3868513,44012.5007362,63047.304657,-324649.689754,-469316.586509
2017-04-20 05:00:00,Spectral_414629.Chn,52660.6912485,43357.8928652,63595.7150135,-324570.754703,-462675.408816
2017-04-20 06:00:00,Spectral_414630.Chn,52193.0509334,43880.8222537,62397.1649081,-324502.071036,-468180.220557
2017-04-20 07:00:00,Spectral_414631.Chn,52725.1494519,44579.6923166,63351.7922629,-325044.41373,-468722.055457
2017-04-20 08:00:00,Spectral_414632.Chn,51611.9095226,47248.288585,64503.5680547,-324987.79117,-470475.212989
2017-04-20 09:00:00,Spectral_414633.Chn,53325.3262365,46089.9447892,64400.2218533,-325094.189346,-469144.439467
2017-04-20 10:00:00,Spectral_414634.Chn,52139.1315109,45519.8319954,62903.4094999,-325243.293009,-470424.726748
2017-04-20 11:00:00,Spectral_414635.Chn,51175.9724957,45238.195136,64450.4125959,-324639.71564,-468429.666856
2017-04-20 12:00:00,Spectral_414636.Chn,52790.9586492,45111.8114468,61878.0219589,-325070.027344,-469188.897793
2017-04-20 13:00:00,Spectral_414637.Chn,52700.7003633,48395.5435693,63621.0619081,-326073.371075,-470553.866616
2017-04-20 14:00:00,Spectral_414638.Chn,53253.9861825,42647.4735673,64164.4160307,-324999.269911,-469213.271227
2017-04-20 15:00:00,Spectral_414639.Chn,54038.0923751,45069.5449085,63552.8273402,-325140.278603,-469187.24286
2017-04-20 16:00:00,Spectral_414640.Chn,52420.8386933,47206.2946597,63976.9437321,-324872.955553,-470443.959856
2017-04-20 17:00:00,Spectral_414641.Chn,51576.8326408,44656.1009815,62626.6649025,-324967.268938,-468411.531997
2017-04-20 18:00:00,Spectral_414642.Chn,51662.8721954,45312.9888629,62319.7144312,-325878.654686,-470098.421951
2017-04-20 19:00:00,Spectral_414643.Chn,51428.860556,44817.7193027,63403.7145453,-324737.623008,-468809.647699
2017-04-20 20:00:00,Spectral_414644.Chn,52470.8281654,46974.5003898,62359.2683974,-325003.07662,-470045.416045
2017-04-20 21:00:00,Spectral_414645.Chn,52831.3949645,43559.8800641,62737.1402902,-325145.735621,-468204.000976
2017-04-20 22:00:00,Spectral_414646.Chn,51548.2995951,42956.1159963,62569.3979611,-324878.509533,-468909.841939
2017-04-20 23:00:00,Spectral_414647.Chn,53561.9969057,43230.2628217,62558.2385942,-325548.118303,-468643.404589
2017-04-21 00:00:00,Spectral_414648.Chn,50954.3560653,46530.8536784,62399.4556348,-324994.468994,-468652.93072
2017-04-21 01:00:00,Spectral_414649.Chn,52802.5244144,46576.0677698,62913.0263374,-325532.058467,-470668.180272
2017-04-21 02:00:00,Spectral_414650.Chn,51908.5424601,44138.6744687,64263.6742129,-325003.592404,-469381.355025
2017-04-21 03:00:00,Spectral_414651.Chn,53160.0383953,44319.7476655,63588.8163934,-325507.584416,-469059.377346
2017-04-21 04:00:00,Spectral_414652.Chn,53797.4949507,46175.3311526,63287.6285864,-325191.643819,-468847.607264
2017-04-21 05:00:00,Spectral_414653.Chn,52825.1139125,46839.6553322,63511.6277891,-325151.026019,-469204.371637
2017-04-21 06:00:00,Spectral_414654.Chn,51450.7272422,44441.9511564,64657.5599754,-324108.702825,-468471.530194
2017-04-21 07:00:00,Spectral_414655.Chn,52145.7851197,42633.3590583,64324.9460366,-324058.584413,-467165.597697
2017-04-21 08:00:00,Spectral_414656.Chn,53332.0495219,44666.2223324,62406.1455936,-324765.028353,-469567.955285
2017-04-21 09:00:00,Spectral_414657.Chn,53032.3988288,45542.6402785,62529.4365545,-325144.921457,-469113.105285
2017-04-21 10:00:00,Spectral_414658.Chn,52234.7689043,47663.7480206,63070.4743495,-324895.619722,-470928.621957
2017-04-21 11:00:00,Spectral_414659.Chn,52689.5470927,43142.940082,63629.6677299,-324527.101219,-462454.886845
2017-04-21 12:00:00,Spectral_414660.Chn,52684.7122984,46212.5590501,62407.3782902,-324879.17413,-468491.340533
2017-04-21 13:00:00,Spectral_414661.Chn,52727.403427,48782.4032496,63310.4539581,-325854.423632,-469614.232596
2017-04-21 14:00:00,Spectral_414662.Chn,50251.6665893,47501.002953,64474.4226796,-325235.68928,-470643.91013
2017-04-21 15:00:00,Spectral_414663.Chn,53963.709976,45115.8538364,64278.8200542,-324270.951687,-469522.159204
2017-04-21 16:00:00,Spectral_414664.Chn,53246.2303926,45366.7952571,63293.6749024,-325152.18056,-468933.145392
2017-04-21 17:00:00,Spectral_414665.Chn,53002.3750319,44659.5732348,64233.344982,-324332.734503,-467887.58734
2017-04-21 18:00:00,Spectral_414666.Chn,53195.3911645,46013.4019753,64371.8255882,-324445.807482,-468298.987488
2017-04-21 19:00:00,Spectral_414667.Chn,53418.1594959,45740.8400412,62749.1157214,-325605.975818,-468242.448118
2017-04-21 20:00:00,Spectral_414668.Chn,52806.4461216,46210.9386029,63455.8534019,-325332.787166,-463989.970503
2017-04-21 21:00:00,Spectral_414669.Chn,52444.0007884,45107.1538888,63265.9529967,-325300.983438,-468328.993175
2017-04-21 22:00:00,Spectral_414670.Chn,51807.4196987,43278.5176965,63270.7266128,-324755.726894,-469935.153126
2017-04-21 23:00:00,Spectral_414671.Chn,52361.4841225,42825.8561047,62993.8423604,-324639.992207,-468333.42672
2017-04-22 00:00:00,Spectral_414672.Chn,53051.3026454,43573.3982906,63261.3240498,-325237.474773,-468417.220207
2017-04-22 01:00:00,Spectral_414673.Chn,52269.2711323,45785.4466324,63735.5576373,-324982.204531,-468807.399422
2017-04-22 02:00:00,Spectral_414674.Chn,51775.9544352,44030.0787868,63350.1275022,-325113.941797,-468837.18462
2017-04-22 03:00:00,Spectral_414675.Chn,52640.4942536,42352.313094,63620.5349873,-325011.659616,-462042.522157
2017-04-22 04:00:00,Spectral_414676.Chn,53051.0940277,45700.5483665,63044.1876327,-324425.097422,-469285.929332
2017-04-22 05:00:00,Spectral_414677.Chn,53174.4477348,47622.3511543,64115.6448871,-325187.139233,-469327.374878
2017-04-22 06:00:00,Spectral_414678.Chn,52626.3859046,44770.3521071,63588.3553538,-324731.726805,-467875.137587
2017-04-22 07:00:00,Spectral_414679.Chn,52181.898272,44189.4387428,63192.6144534,-324646.681404,-467601.422508
2017-04-22 08:00:00,Spectral_414680.Chn,51764.5111908,47097.0775185,63333.9487236,-325001.99955,-468972.78862
2017-04-22 09:00:00,Spectral_414681.Chn,52417.7659599,46287.7584249,63828.0879675,-325537.357413,-469282.995608
2017-04-22 10:00:00,Spectral_414682.Chn,52342.4079328,45010.1139791,64333.7874185,-325144.805617,-468420.930991
2017-04-22 11:00:00,Spectral_414683.Chn,52492.6117541,47008.4897443,62920.2579875,-324954.284831,-468290.757524
2017-04-22 12:00:00,Spectral_414684.Chn,52818.8050005,48089.8399888,64064.4787216,-325100.996951,-470183.652236
2017-04-22 13:00:00,Spectral_414685.Chn,52754.5927567,46998.4542946,62423.6214923,-325034.783531,-467608.56486
2017-04-22 14:00:00,Spectral_414686.Chn,51732.3298055,43222.5410708,62813.330688,-325602.21532,-468500.430226
2017-04-22 15:00:00,Spectral_414687.Chn,53043.19832,44486.7550851,64582.7174293,-324855.566175,-467890.770266
2017-04-22 16:00:00,Spectral_414688.Chn,52967.5980376,43813.0646088,62713.5652342,-324650.14141,-468643.711963
2017-04-22 17:00:00,Spectral_414689.Chn,52706.7102465,47122.8159126,64164.5144273,-325391.340621,-468604.048917
2017-04-22 18:00:00,Spectral_414690.Chn,53501.6941766,49800.7872424,64372.6126286,-324856.739446,-470766.262599
2017-04-22 19:00:00,Spectral_414691.Chn,51945.4031955,46130.9267271,63568.7802778,-324888.532738,-468354.633661
2017-04-22 20:00:00,Spectral_414692.Chn,53267.8038086,46718.6005331,64084.1174471,-324499.451619,-469643.956945
2017-04-22 21:00:00,Spectral_414693.Chn,52298.5011067,47563.7077274,63560.1618828,-324933.729688,-468702.411684
2017-04-22 22:00:00,Spectral_414694.Chn,53156.6388248,45835.6123605,64204.8880186,-325101.742707,-470639.460659
2017-04-22 23:00:00,Spectral_414695.Chn,52622.4294336,45831.0574631,64096.7701924,-324867.719404,-469440.135935
2017-04-23 00:00:00,Spectral_414696.Chn,53041.3371792,45298.1847676,64485.3357343,-324388.806165,-468817.002912
2017-04-23 01:00:00,Spectral_414697.Chn,52611.3638519,43746.7073789,63631.357549,-324253.102804,-467887.057315
2017-04-23 02:00:00,Spectral_414698.Chn,52523.3139872,46767.0253915,64481.8134624,-325240.664096,-469407.322392
2017-04-23 03:00:00,Spectral_414699.Chn,52780.0008899,44989.2773513,63800.1918936,-324010.524749,-469230.543444
2017-04-23 04:00:00,Spectral_414700.Chn,52710.4892307,43849.623793,63937.7162981,-324329.108531,-466786.124017
2017-04-23 05:00:00,Spectral_414701.Chn,53161.9210179,46231.3159031,64730.3018412,-325102.694283,-468785.517845
2017-04-23 06:00:00,Spectral_414702.Chn,52976.3035552,44738.3582935,63222.5742936,-324783.39195,-468614.355314
2017-04-23 07:00:00,Spectral_414703.Chn,52814.9950435,46662.3750849,64370.2285016,-324689.120734,-468779.272876
2017-04-23 08:00:00,Spectral_414704.Chn,51949.6576072,50547.7387087,64762.6007289,-325418.272926,-470740.830789
2017-04-23 09:00:00,Spectral_414705.Chn,52295.4999908,44525.9851457,64354.87208,-325026.969764,-474431.98012
2017-04-23 10:00:00,Spectral_414706.Chn,52463.072026,43579.0997143,63511.2116476,-324655.97063,-467852.317362
2017-04-23 11:00:00,Spectral_414707.Chn,54166.1881267,44711.5893403,63283.1289496,-324454.034599,-461774.816973
2017-04-23 12:00:00,Spectral_414708.Chn,53701.95673,45429.4360944,65907.6878275,-324982.742262,-461793.691503
2017-04-23 13:00:00,Spectral_414709.Chn,51828.4422912,45150.4853466,63967.288842,-324846.765299,-466724.996277
2017-04-23 14:00:00,Spectral_414710.Chn,52930.3453107,46750.9380087,63914.0496398,-324384.386861,-469410.94387
2017-04-23 15:00:00,Spectral_414711.Chn,52472.0470693,46196.2699507,64283.65804,-325262.060467,-468496.309879
2017-04-23 16:00:00,Spectral_414712.Chn,53047.7919759,46061.9654066,63970.1477719,-325712.892756,-462406.789442
2017-04-23 17:00:00,Spectral_414713.Chn,51739.3053009,44894.1767948,63649.8445243,-323991.498902,-469933.108867
2017-04-23 18:00:00,Spectral_414714.Chn,53427.1309892,47601.0592296,63664.6128418,-324517.400765,-464010.182383
2017-04-23 19:00:00,Spectral_414715.Chn,53721.5773735,48584.5370994,65195.9882923,-325010.57749,-468947.614685
2017-04-23 20:00:00,Spectral_414716.Chn,52286.5197349,44980.0767895,64171.8528734,-324797.212706,-467555.246388
2017-04-23 21:00:00,Spectral_414717.Chn,54152.4609971,47703.6388972,63625.491136,-324984.586016,-468862.953822
2017-04-23 22:00:00,Spectral_414718.Chn,52161.971856,46761.1117965,63971.4991627,-324834.15846,-470038.441744
2017-04-23 23:00:00,Spectral_414719.Chn,53434.5572127,48212.8438534,64179.9568514,-324842.779974,-463650.977159
2017-04-24 00:00:00,Spectral_414720.Chn,52733.3329859,44032.1207963,63794.8575017,-324540.805511,-467640.234457
2017-04-24 01:00:00,Spectral_414721.Chn,53448.8659162,46784.5242745,63280.6176821,-324302.126539,-470097.11208
2017-04-24 02:00:00,Spectral_414722.Chn,53673.0192823,45954.2393037,64144.8056448,-323959.349798,-468796.015197
2017-04-24 03:00:00,Spectral_414723.Chn,52835.3377695,48474.5326688,65047.3329314,-324559.934724,-463843.480486
2017-04-24 04:00:00,Spectral_414724.Chn,52332.7463382,44897.941535,64341.3116846,-324489.063943,-468350.315243
2017-04-24 05:00:00,Spectral_414725.Chn,53495.7525976,47247.1214176,63692.4423663,-325047.78548,-462378.054272
2017-04-24 06:00:00,Spectral_414726.Chn,53163.3673143,47917.06784,65262.3797118,-325064.40959,-469999.979885
2017-04-24 07:00:00,Spectral_414727.Chn,53749.6106259,47487.4841345,64049.086766,-324649.021803,-468936.145997
2017-04-24 08:00:00,Spectral_414728.Chn,54047.6604375,46479.2116203,64403.1449008,-324519.083264,-467778.176332
2017-04-24 09:00:00,Spectral_414729.Chn,52842.1018785,48398.3194273,63966.3478297,-324745.835715,-470713.501941
2017-04-24 10:00:00,Spectral_414730.Chn,52131.1860867,44780.7359093,65246.8378137,-324294.339475,-467407.823086
2017-04-24 11:00:00,Spectral_414731.Chn,53531.0277302,44994.5936296,64018.6703581,-325291.418562,-468555.725726
2017-04-24 12:00:00,Spectral_414732.Chn,53698.62407,46796.6262695,64373.3170094,-324969.730879,-462282.512452
2017-04-24 13:00:00,Spectral_414733.Chn,52205.3302414,46486.1646632,65253.6806769,-324348.081377,-468565.121765
2017-04-24 14:00:00,Spectral_414734.Chn,53557.4476659,46658.6486934,65080.3545985,-324938.336566,-469690.331652
2017-04-24 15:00:00,Spectral_414735.Chn,52739.2123669,47444.0997264,63627.0809023,-324888.234318,-463208.452264
2017-04-24 16:00:00,Spectral_414736.Chn,53622.2255871,45901.7837271,63582.4212259,-324566.754333,-468333.079853
2017-04-24 17:00:00,Spectral_414737.Chn,52478.8957312,45822.6004702,63988.5158782,-324429.088478,-468749.523723
2017-04-24 18:00:00,Spectral_414738.Chn,53543.0740867,46132.2652532,62942.7990289,-325212.908135,-462346.625421
2017-04-24 19:00:00,Spectral_414739.Chn,53090.1421708,48423.6221064,64150.3506685,-325712.946529,-469243.208348
2017-04-24 20:00:00,Spectral_414740.Chn,53714.358177,48541.2750786,64194.4767087,-325683.932963,-467908.268661
2017-04-24 21:00:00,Spectral_414741.Chn,53255.4077996,46864.4550449,63651.6722115,-325359.53231,-469423.95189
2017-04-24 22:00:00,Spectral_414742.Chn,52751.2775131,47694.9556132,64154.3704954,-324496.081178,-468218.097463
2017-04-24 23:00:00,Spectral_414743.Chn,51923.3105184,47974.3528959,62471.8265453,-324512.014105,-467832.310626
2017-04-25 00:00:00,Spectral_414744.Chn,52867.6353895,47042.9510927,64366.8000831,-324215.78989,-462204.238618
2017-04-25 01:00:00,Spectral_414745.Chn,53568.6865111,46853.3684813,64402.6154147,-324987.952198,-469306.87728
2017-04-25 02:00:00,Spectral_414746.Chn,53530.8869317,44690.8396442,64386.4781945,-324274.952738,-467826.699658
2017-04-25 03:00:00,Spectral_414747.Chn,53003.2975996,45812.1084492,63479.34609,-324067.16799,-468564.274137
2017-04-25 04:00:00,Spectral_414748.Chn,53885.782578,48392.3022384,64270.5898509,-324030.065469,-468326.74083
2017-04-25 05:00:00,Spectral_414749.Chn,53401.3248435,48670.294169,63898.5744453,-324955.031731,-468946.451337
2017-04-25 06:00:00,Spectral_414750.Chn,52367.9152011,46455.6535981,65248.9346675,-324636.270723,-467799.2707
2017-04-25 07:00:00,Spectral_414751.Chn,53531.9672451,49032.4394694,63174.6235364,-324941.92835,-463567.867246
2017-04-25 08:00:00,Spectral_414752.Chn,53840.8679113,44854.5429123,64129.1531577,-324860.879225,-468070.65005
2017-04-25 09:00:00,Spectral_414753.Chn,52268.4834999,46327.150149,64481.6755559,-324636.694124,-461459.011226
2017-04-25 10:00:00,Spectral_414754.Chn,52808.9227089,43005.3580841,64290.0305822,-324480.550871,-467735.848182
2017-04-25 11:00:00,Spectral_414755.Chn,53276.1929194,46803.0039991,65598.8367766,-324177.227533,-469298.627387
2017-04-25 12:00:00,Spectral_414756.Chn,53354.2165201,46844.2733704,64464.5734368,-324061.49766,-468357.653877
2017-04-25 13:00:00,Spectral_414757.Chn,53586.4385999,46429.1644951,64463.6756881,-324534.898615,-469135.231537
2017-04-25 14:00:00,Spectral_414758.Chn,53408.5242361,46244.8402478,63518.96466,-324769.171266,-468612.352285
2017-04-25 15:00:00,Spectral_414759.Chn,52769.9036272,45825.8697526,64148.1704719,-324785.691529,-463429.530427
2017-04-25 16:00:00,Spectral_414760.Chn,53397.6446267,46274.8081876,63389.063885,-324803.057356,-468672.429047
2017-04-25 17:00:00,Spectral_414761.Chn,53546.6416412,47733.5824891,64633.3424144,-325477.393373,-469634.778839
2017-04-25 18:00:00,Spectral_414762.Chn,52736.4258981,46699.3891941,64237.2791213,-325471.015369,-469360.63628
2017-04-25 19:00:00,Spectral_414763.Chn,53107.2591819,46593.7207127,63976.8694974,-324601.146129,-462632.838026
2017-04-25 20:00:00,Spectral_414764.Chn,53648.3342979,49172.5785209,65295.5964391,-324892.703089,-470169.645769
2017-04-25 21:00:00,Spectral_414765.Chn,53744.4417162,47395.5299036,64509.3975337,-324722.800821,-470143.247783
2017-04-25 22:00:00,Spectral_414766.Chn,52799.0070133,46336.1608147,63985.3861078,-324829.830933,-468594.378406
2017-04-25 23:00:00,Spectral_414767.Chn,53200.4452279,47590.3539962,63997.7174848,-324908.384437,-468647.834618
2017-04-26 00:00:00,Spectral_414768.Chn,53231.2563648,48130.6505804,64100.0431819,-324322.861469,-464316.122006
2017-04-26 01:00:00,Spectral_414769.Chn,52974.3062873,47712.6918704,64716.1333231,-325003.844479,-468940.271332
2017-04-26 02:00:00,Spectral_414770.Chn,54101.3601,47861.0694447,63507.2451026,-324869.277807,-469541.640932
2017-04-26 03:00:00,Spectral_414771.Chn,52815.3657919,46420.0492746,64709.2065328,-324594.214359,-467749.879954
2017-04-26 04:00:00,Spectral_414772.Chn,52883.7874462,46487.2741361,64984.522882,-324103.701826,-469055.170353
2017-04-26 05:00:00,Spectral_414773.Chn,52893.7007011,44448.187579,63535.3957479,-324572.050946,-467628.312158
2017-04-26 06:00:00,Spectral_414774.Chn,54294.8735873,46461.3056896,64220.6785836,-324875.995466,-469088.085429
2017-04-26 07:00:00,Spectral_414775.Chn,53665.170403,47998.2627035,63575.6004018,-325079.343551,-469212.106951
2017-04-26 08:00:00,Spectral_414776.Chn,54013.7526527,46244.9736587,63416.2638795,-324865.785865,-462110.401478
2017-04-26 09:00:00,Spectral_414777.Chn,53297.1424624,47449.9197534,64015.455213,-325149.398082,-469911.166941
2017-04-26 10:00:00,Spectral_414778.Chn,53174.9408548,47134.3223349,63019.7760252,-325026.702751,-468524.774244
2017-04-26 11:00:00,Spectral_414779.Chn,53307.856747,46689.7592471,64085.8490675,-325206.77759,-469391.355877
2017-04-26 12:00:00,Spectral_414780.Chn,53535.6025566,45463.0955257,65361.8454702,-324616.30292,-462254.09658
2017-04-26 13:00:00,Spectral_414781.Chn,53237.6862226,45339.4065207,64372.2548658,-324393.640181,-468015.611304
2017-04-26 14:00:00,Spectral_414782.Chn,53017.1109567,47868.2945428,64163.7673163,-324851.042755,-468652.335865
2017-04-26 15:00:00,Spectral_414783.Chn,52482.3195524,47342.3249359,63415.6908116,-324578.917305,-468928.38891
2017-04-26 16:00:00,Spectral_414784.Chn,53952.5744551,48935.9384894,63624.4219319,-324482.36107,-469121.813136
2017-04-26 17:00:00,Spectral_414785.Chn,53592.2389152,47468.0732397,63065.7168799,-324535.036087,-468534.537218
2017-04-26 18:00:00,Spectral_414786.Chn,53451.4356538,46691.1347782,64347.1002267,-325164.334064,-468562.260463
2017-04-26 19:00:00,Spectral_414787.Chn,53802.9925745,46137.3396243,64082.9629954,-324687.070283,-467953.380203
2017-04-26 20:00:00,Spectral_414788.Chn,52652.7981443,46346.7200573,64913.6643142,-324035.57317,-468051.395341
2017-04-26 21:00:00,Spectral_414789.Chn,52227.6753156,46526.9500727,63420.7999251,-324783.71974,-468934.926702
2017-04-26 22:00:00,Spectral_414790.Chn,52914.7653985,48654.7063312,63772.7269742,-324594.986462,-470466.895522
2017-04-26 23:00:00,Spectral_414791.Chn,53223.9144238,46937.7009441,63669.1721199,-324715.043193,-468113.231181
2017-04-27 00:00:00,Spectral_414792.Chn,53189.5172664,45202.261316,64254.2927016,-324342.987377,-467868.533499
2017-04-27 01:00:00,Spectral_414793.Chn,52456.0650242,45648.7553244,63776.5525311,-323918.257208,-467977.6136
2017-04-27 02:00:00,Spectral_414794.Chn,52818.1641605,43940.3870537,62620.2346286,-325054.989953,-467838.127563
2017-04-27 03:00:00,Spectral_414795.Chn,53212.4920834,45756.9611546,64112.7682798,-324511.468458,-468383.974956
2017-04-27 04:00:00,Spectral_414796.Chn,52784.3465181,44999.306669,64047.2842441,-324394.767814,-466846.875527
2017-04-27 05:00:00,Spectral_414797.Chn,53180.0179089,44867.7030667,64474.0403785,-324942.814894,-467688.015182
2017-04-27 06:00:00,Spectral_414798.Chn,53074.24068,45681.084931,62995.4495491,-324366.390013,-467875.118118
2017-04-27 07:00:00,Spectral_414799.Chn,53570.6879909,45065.8530965,64628.0500566,-324838.56042,-468860.489742
2017-04-27 08:00:00,Spectral_414800.Chn,53144.6230354,47144.4282297,63807.0005927,-324295.682454,-470357.837403
2017-04-27 09:00:00,Spectral_414801.Chn,53422.7369706,46802.5330877,63465.905437,-324682.689873,-468100.5191
2017-04-27 10:00:00,Spectral_414802.Chn,53433.0521451,46884.7269287,63478.5115705,-325126.594258,-469322.81697
2017-04-27 11:00:00,Spectral_414803.Chn,52658.7985179,47013.7547607,64166.7324311,-324680.669681,-469068.141592
2017-04-27 12:00:00,Spectral_414804.Chn,52952.8010507,45332.1930739,63537.7556211,-325056.114013,-468345.912357
2017-04-27 13:00:00,Spectral_414805.Chn,52516.9977529,47138.4374212,63847.9133506,-325156.91174,-468088.925896
2017-04-27 14:00:00,Spectral_414806.Chn,53300.7876386,48673.3622765,64682.7642951,-325004.199546,-468858.988879
2017-04-27 15:00:00,Spectral_414807.Chn,52250.4353441,44220.0391478,63680.9134658,-324508.562376,-469163.721516
2017-04-27 16:00:00,Spectral_414808.Chn,53011.3441774,45680.6162416,64836.1428806,-324519.002639,-463294.858727
2017-04-27 17:00:00,Spectral_414809.Chn,54166.0046601,43416.7603575,62618.8176748,-325183.079569,-467773.667647
