 # MagPy ASCII
Time,"File",CountsBa[],CountsCs[],CountsBi1120[],CountsBi1764[],CountsAll[],CountsMCA(Bi1764)[],CountsSCA(Ch291)[],ChannelShift(Max_near_291)[]
2017-04-27 15:00:00,Spectral_414807.Chn,55021.0071837,42682.9197868,7745.19994882,8286.84463919,25127.9583333,706.452364326,639.877192982,5.08178438662
2017-04-27 16:00:00,Spectral_414808.Chn,54365.7396619,42697.7904174,7647.29744219,8083.91895191,25188.6891892,692.888490409,640.131147541,4.95167286245
2017-04-27 17:00:00,Spectral_414809.Chn,55288.3832032,42763.7830438,8038.85141039,8267.42376239,25877.4642857,703.600271195,663.228070175,4.91821561338
2017-04-27 18:00:00,Spectral_414810.Chn,54885.0655841,42636.306876,7725.30076453,8272.34991842,24897.6111111,709.094787896,632.372881356,4.91821561338
2017-04-27 19:00:00,Spectral_414811.Chn,54501.2162449,43057.275779,7791.7121262,8197.42314076,25445.9956012,699.95198682,645.677966102,4.85501858736
2017-04-27 20:00:00,Spectral_414812.Chn,54718.2372724,42854.3821983,8089.90369637,8288.30785216,26384.6038961,714.30107668,650.701754386,4.75836431227
2017-04-27 21:00:00,Spectral_414813.Chn,54827.7400889,42878.3784529,8056.91303291,8046.63410407,23808.9305556,682.855031997,622.288135593,5.17843866171
2017-04-27 22:00:00,Spectral_414814.Chn,54754.6776021,42841.5564046,7967.14840825,8142.94109852,25355.0965217,695.286631703,598.573770492,5.08178438662
2017-04-27 23:00:00,Spectral_414815.Chn,54306.7752454,42640.9249926,7757.47386361,8302.30681793,25978.6525424,706.340160251,629.1,4.7249070632
2017-04-28 00:00:00,Spectral_414816.Chn,54280.6557369,42428.6224502,7833.3117609,8378.40381221,26090.5258537,714.046174258,649.440677966,4.75836431227
2017-04-28 01:00:00,Spectral_414817.Chn,53981.4338811,42315.9192515,8042.23677565,8092.64325101,24688.1470152,697.641280174,670.275862069,4.98513011152
2017-04-28 02:00:00,Spectral_414818.Chn,53420.0432813,42641.3259349,7917.9470261,8241.40805923,23950.0640347,709.17715013,659.881355932,4.66171003717
2017-04-28 03:00:00,Spectral_414819.Chn,53885.4468642,42670.3381513,7646.15697617,8281.20472452,25134.9410256,710.182352722,593.206896552,5.04832713755
2017-04-28 04:00:00,Spectral_414820.Chn,53578.351641,42468.3959431,8086.72813168,8037.39615366,24717.0526316,691.931368381,614.706896552,4.88847583643
2017-04-28 05:00:00,Spectral_414821.Chn,53982.5906937,42838.1211055,8137.57116215,8231.45693869,25596.5,706.494358182,660.224137931,4.75836431227
2017-04-28 06:00:00,Spectral_414822.Chn,54073.1802229,42497.1910533,7968.39572008,8244.33998282,25702.308542,707.979168236,646.305084746,5.17843866171
2017-04-28 07:00:00,Spectral_414823.Chn,54974.60864,42530.4330471,8008.47329836,8428.91506755,26273.2957746,717.195961326,663.050847458,4.7249070632
2017-04-28 08:00:00,Spectral_414824.Chn,54148.6108192,42478.2272086,8171.15008242,8204.72477788,24262.5192308,705.178329051,651.295081967,4.85501858736
2017-04-28 09:00:00,Spectral_414825.Chn,53910.82926,42225.154883,8037.17270002,8164.65379218,24510.3718487,700.640753418,665.344262295,4.88847583643
2017-04-28 10:00:00,Spectral_414826.Chn,54326.0784002,42685.4599453,7987.99587448,8179.76818477,25681.1481481,702.087864846,675.089285714,4.88847583643
2017-04-28 11:00:00,Spectral_414827.Chn,55060.5483725,42287.2452399,7908.93075239,8318.96588833,25282.5,708.942629725,608.5,4.7249070632
2017-04-28 12:00:00,Spectral_414828.Chn,54434.7514001,42325.0028663,7893.71824046,8239.30045437,25031.0408163,703.569730133,670.389830508,4.88847583643
2017-04-28 13:00:00,Spectral_414829.Chn,53873.3315556,42343.9326634,7940.39416238,8579.39523812,26644.1111111,735.61357528,709.01754386,4.98513011152
2017-04-28 14:00:00,Spectral_414830.Chn,55099.8301449,42535.3013065,8081.51934572,8259.45118326,23804.8342362,704.608924598,661.3,4.88847583643
2017-04-28 15:00:00,Spectral_414831.Chn,54029.9901913,42303.6407686,7940.32208179,7909.7588834,25023.7075472,680.314978451,643.706896552,4.85501858736
2017-04-28 16:00:00,Spectral_414832.Chn,53893.9191832,42346.1396199,7624.92188031,8178.07525131,24341.3644068,694.347025901,656.637931034,4.82156133829
2017-04-28 17:00:00,Spectral_414833.Chn,54549.4333753,42972.0547269,8017.19103447,8105.72653484,25226.1538462,696.72928822,634.363636364,4.56505576208
2017-04-28 18:00:00,Spectral_414834.Chn,54113.0609101,42823.4339056,7939.01020065,8048.73754759,24708.8571429,689.289936483,626.0,4.79182156134
2017-04-28 19:00:00,Spectral_414835.Chn,54816.617889,42740.6181247,7941.46176792,8270.57241861,26025.7,706.479672402,649.372881356,4.79182156134
2017-04-28 20:00:00,Spectral_414836.Chn,54688.7836872,42310.3282951,7922.14691091,8100.43610589,25341.5526316,695.078421652,645.118644068,4.98513011152
2017-04-28 21:00:00,Spectral_414837.Chn,54318.889387,42571.791253,7835.0876255,8212.60021047,25768.6666667,703.019794315,643.2,4.7249070632
2017-04-28 22:00:00,Spectral_414838.Chn,54578.3780984,42532.9900646,7931.97848585,8350.75119724,25702.9842857,717.352267355,655.517241379,4.7249070632
2017-04-28 23:00:00,Spectral_414839.Chn,55138.0629343,42974.0874124,8027.81761904,8359.11336519,25498.8045977,715.567783594,642.571428571,4.66171003717
2017-04-29 00:00:00,Spectral_414840.Chn,53793.5692651,42074.8887505,7865.00129259,8269.25936085,25400.6923077,710.295159519,630.98245614,4.98513011152
2017-04-29 01:00:00,Spectral_414841.Chn,53806.2891434,42715.4502448,7836.73481605,8173.09031442,25059.5560272,696.309525102,633.0,4.75836431227
2017-04-29 02:00:00,Spectral_414842.Chn,53958.9333254,43201.1406234,7930.75770869,7877.86444618,22880.6038961,675.793094724,607.457627119,4.85501858736
2017-04-29 03:00:00,Spectral_414843.Chn,54126.8586025,42867.2175108,7764.03249319,8256.25717978,27076.9348047,699.392080456,643.607142857,4.53159851301
2017-04-29 04:00:00,Spectral_414844.Chn,54650.0236576,43151.0205628,8058.33186352,8433.9232398,26437.2428571,720.774137586,703.472727273,4.85501858736
2017-04-29 05:00:00,Spectral_414845.Chn,53986.7243371,42585.5834208,8028.37042389,8220.69455148,25607.3684211,697.22849682,663.644067797,4.88847583643
2017-04-29 06:00:00,Spectral_414846.Chn,54637.6057165,42703.1608946,8070.49934023,8354.20818758,26040.3695652,720.117040485,698.338983051,4.66171003717
2017-04-29 07:00:00,Spectral_414847.Chn,53548.3980734,42407.3054474,8181.22599494,8653.22562725,27768.0989111,729.260219187,723.603448276,4.7249070632
2017-04-29 08:00:00,Spectral_414848.Chn,53917.6157124,42818.678417,7934.62919025,8421.49722762,25894.0833333,712.504747957,641.366666667,4.6282527881
2017-04-29 09:00:00,Spectral_414849.Chn,55223.0288719,42831.5646368,8214.6138782,8383.4456238,24732.373399,715.467239559,697.491803279,4.88847583643
2017-04-29 10:00:00,Spectral_414850.Chn,54114.3524706,43010.7331512,7552.0483304,8383.76466384,27037.6261343,712.525573105,654.614035088,4.59479553903
2017-04-29 11:00:00,Spectral_414851.Chn,54094.5188088,42315.5440377,7737.62115467,8280.00314148,25633.3684211,704.94217512,671.105263158,4.75836431227
2017-04-29 12:00:00,Spectral_414852.Chn,54884.2148593,42533.7792365,8220.5441858,8173.4464829,24856.0487805,696.316119492,632.137931034,4.75836431227
2017-04-29 13:00:00,Spectral_414853.Chn,53666.8417511,42376.6919159,8035.34405944,8054.10042311,24340.3650794,687.58383733,614.017241379,4.79182156134
2017-04-29 14:00:00,Spectral_414854.Chn,54741.6785904,42223.8100624,7888.49786501,8220.01912999,24979.2717241,706.064446419,660.525423729,4.56505576208
2017-04-29 15:00:00,Spectral_414855.Chn,54030.0039845,43085.3327554,8046.22877327,8364.16484499,25167.8656716,710.869303972,694.534482759,4.79182156134
2017-04-29 16:00:00,Spectral_414856.Chn,53703.5371026,42783.1304873,7795.75717136,8422.80455572,27252.4589744,727.384978622,677.228070175,4.66171003717
2017-04-29 17:00:00,Spectral_414857.Chn,54292.4994273,42905.2928492,8078.35544027,8124.17471149,24095.85829,690.513307452,665.796610169,4.53159851301
2017-04-29 18:00:00,Spectral_414858.Chn,54136.8481931,42957.3248297,7998.77185283,8512.96158023,24552.3068182,732.168686509,698.06779661,4.56505576208
2017-04-29 19:00:00,Spectral_414859.Chn,54420.420564,42858.5121621,7975.28371172,8404.14094821,24846.8901227,719.268839449,649.827586207,4.56505576208
2017-04-29 20:00:00,Spectral_414860.Chn,53887.4912026,43037.3042642,7769.83878854,8314.80927118,24378.52426,713.889887869,676.413793103,4.79182156134
2017-04-29 21:00:00,Spectral_414861.Chn,53717.6698633,42949.0557403,8014.46850351,8298.84790546,24580.7352941,713.073823214,673.706896552,4.6282527881
2017-04-29 22:00:00,Spectral_414862.Chn,54840.05769,42819.0188914,7713.87655774,8397.76360895,24988.8446602,729.42146638,719.949152542,4.56505576208
2017-04-29 23:00:00,Spectral_414863.Chn,54209.6989284,42654.6114416,8142.28855103,8387.76264257,26559.0,719.037261039,660.593220339,4.88847583643
2017-04-30 00:00:00,Spectral_414864.Chn,54007.6302404,42457.3095479,7975.44945289,8372.63581095,24539.225,719.741826177,659.704918033,4.85501858736
2017-04-30 01:00:00,Spectral_414865.Chn,54747.1116382,42627.0609759,7849.50280528,8225.50797691,25043.3191489,702.588439882,651.75,4.56505576208
2017-04-30 02:00:00,Spectral_414866.Chn,53188.175067,42494.8814988,7785.36227592,8168.95068016,24045.4150943,702.256892622,648.491525424,4.75836431227
2017-04-30 03:00:00,Spectral_414867.Chn,54270.8443133,42210.9462602,7934.42087123,8219.60112377,25029.6195652,699.585846215,589.931034483,4.33828996283
2017-04-30 04:00:00,Spectral_414868.Chn,53855.7801281,42826.8806952,7769.48880789,8257.62696922,24388.6580645,711.67183587,644.233333333,4.53159851301
2017-04-30 05:00:00,Spectral_414869.Chn,53607.8510725,42293.3369721,8061.97384826,8201.2628514,25644.5086207,704.816809177,644.949152542,4.66171003717
2017-04-30 06:00:00,Spectral_414870.Chn,54009.0252123,43109.2558157,7833.6854628,8195.51505518,24511.2486096,705.284234226,612.677419355,4.6282527881
2017-04-30 07:00:00,Spectral_414871.Chn,53584.0968378,42657.4025885,7980.54270483,8243.0464062,25266.3727238,705.43235895,626.172413793,4.6282527881
2017-04-30 08:00:00,Spectral_414872.Chn,53957.5012228,42814.9330455,8054.53343781,8170.93984664,25524.2777778,699.694778264,646.666666667,4.43494423792
2017-04-30 09:00:00,Spectral_414873.Chn,54616.2066942,42598.7684264,7955.9069959,8281.49512197,24157.7012987,700.750052631,671.949152542,4.53159851301
2017-04-30 10:00:00,Spectral_414874.Chn,53771.7916879,42657.7601001,7867.66737075,8186.00630309,24465.2966102,704.857064962,639.2,4.6282527881
2017-04-30 11:00:00,Spectral_414875.Chn,53900.5012213,42528.3343512,7986.79757215,8233.36232391,24499.0846774,698.804153889,640.655172414,4.43494423792
2017-04-30 12:00:00,Spectral_414876.Chn,53828.3385742,43212.8324853,7636.59124953,8262.55939055,24331.6227661,707.486896724,685.844827586,4.50185873606
2017-04-30 13:00:00,Spectral_414877.Chn,54100.9942166,43165.5615329,7732.01593805,8564.2406413,25700.8684211,726.869374096,644.355932203,4.49814126394
2017-04-30 14:00:00,Spectral_414878.Chn,53647.3940352,42375.5972804,8066.9452252,8155.53898432,25590.2961165,703.936313778,644.6,4.46840148699
2017-04-30 15:00:00,Spectral_414879.Chn,53592.6079184,42828.9040056,8124.28393483,8692.90089607,26544.5909091,746.328300148,682.593220339,4.66171003717
2017-04-30 16:00:00,Spectral_414880.Chn,53853.2762407,42409.673203,7814.13289278,8068.98877235,24707.7631579,692.971244156,608.862068966,4.66171003717
2017-04-30 17:00:00,Spectral_414881.Chn,53986.6057619,42908.6235491,8252.47275408,8245.94795967,25160.9665415,710.416201621,633.033898305,4.46840148699
2017-04-30 18:00:00,Spectral_414882.Chn,53436.5050076,43113.3858073,7901.38786717,8059.4849293,23141.7258065,692.764562249,657.586206897,4.33828996283
2017-04-30 19:00:00,Spectral_414883.Chn,54044.7173132,42648.5081385,8115.2037362,7908.24731284,23742.9967532,677.494559854,603.483870968,4.75836431227
2017-04-30 20:00:00,Spectral_414884.Chn,53764.9020597,42590.2627673,8292.19041682,8048.65584022,24224.2524272,688.267356396,664.06779661,4.40520446097
2017-04-30 21:00:00,Spectral_414885.Chn,54747.855831,42948.7021768,7887.93942907,8135.75811453,24798.6753145,696.307883948,653.066666667,4.6282527881
2017-04-30 22:00:00,Spectral_414886.Chn,53745.3801464,42306.6792657,8061.13547506,8250.47244832,25849.1222222,701.889183462,683.915254237,4.79182156134
2017-04-30 23:00:00,Spectral_414887.Chn,54247.7585843,42425.6012482,7847.44370189,8290.9281464,24541.5496552,714.470270842,633.586206897,4.53159851301
2017-05-01 00:00:00,Spectral_414888.Chn,54355.5956095,43063.9317226,7901.57041745,8279.71540495,25700.4985222,701.055637866,650.672413793,4.40148698885
2017-05-01 01:00:00,Spectral_414889.Chn,54465.9558248,42160.0299882,7662.86614238,8118.69893282,24404.6879433,694.583060771,700.678571429,4.3717472119
2017-05-01 02:00:00,Spectral_414890.Chn,53344.0537999,42848.4449184,7907.60994711,8629.97597799,27557.8695498,737.920464367,619.051724138,4.75836431227
2017-05-01 03:00:00,Spectral_414891.Chn,53673.9268426,42376.9161972,7696.26053491,8549.38805461,25214.2798717,731.203158379,673.625,4.66171003717
2017-05-01 04:00:00,Spectral_414892.Chn,53083.7759143,42277.1764008,8489.52478447,8403.45836341,25721.0563166,719.664624125,743.033898305,4.75836431227
2017-05-01 05:00:00,Spectral_414893.Chn,54019.6800874,42712.5209099,8157.82007195,8110.61825262,26288.5,693.483862042,670.877192982,4.49814126394
2017-05-01 06:00:00,Spectral_414894.Chn,53269.2212598,42776.0060774,7913.81808954,8238.0309828,24303.2087179,707.913268894,654.593220339,4.66171003717
2017-05-01 07:00:00,Spectral_414895.Chn,53494.2229235,42787.5929375,8147.73643969,8085.28277561,24641.289769,697.314696163,663.573770492,4.66171003717
2017-05-01 08:00:00,Spectral_414896.Chn,53177.7779829,42327.1889209,7787.69973629,8255.61045374,25502.5,709.919210285,670.101694915,4.66171003717
2017-05-01 09:00:00,Spectral_414897.Chn,53691.9102998,42773.8677905,8135.02516884,8197.10202698,24112.1838806,707.051565409,668.245614035,4.33828996283
2017-05-01 10:00:00,Spectral_414898.Chn,53062.3912927,43359.9443883,8310.66795124,8186.18430359,24629.275486,701.26116088,582.423728814,4.66171003717
2017-05-01 11:00:00,Spectral_414899.Chn,53779.1302896,42884.7181324,7982.0441448,8464.91578346,27277.7253521,725.181561142,685.724137931,4.43494423792
2017-05-01 12:00:00,Spectral_414900.Chn,53090.1899178,42605.4580819,8142.41977686,8137.78380804,26033.9328715,698.464358836,667.181818182,4.24163568773
2017-05-01 13:00:00,Spectral_414901.Chn,53835.1905575,42420.2415192,8121.18350584,8134.12626333,24893.8176471,694.274173707,697.016949153,4.56505576208
2017-05-01 14:00:00,Spectral_414902.Chn,54737.2929654,42696.8526293,7719.42830415,8155.03507291,25294.7108434,697.396227092,689.033898305,4.33828996283
2017-05-01 15:00:00,Spectral_414903.Chn,52851.4316751,42532.4580181,8453.0808858,8132.91067455,24950.3653846,690.801742107,672.3,4.56505576208
2017-05-01 16:00:00,Spectral_414904.Chn,54294.9919296,42414.957981,7966.86776115,8113.61978436,25394.1718213,691.278437823,655.368421053,4.43494423792
2017-05-01 17:00:00,Spectral_414905.Chn,52690.7766068,42042.1421679,7815.04984682,8081.05075875,24394.9468779,689.673385888,655.803278689,4.46840148699
2017-05-01 18:00:00,Spectral_414906.Chn,53399.3975816,42379.5165022,7917.67598175,8449.46805496,25911.2857143,720.393961668,637.491525424,4.88847583643
2017-05-01 19:00:00,Spectral_414907.Chn,54173.6593065,42861.2800605,7763.54261795,8352.581545,25937.5641731,718.201123685,653.310344828,4.85501858736
2017-05-01 20:00:00,Spectral_414908.Chn,54054.1819567,43165.8063819,8103.29925115,7979.88631952,24561.375,674.629523337,738.847457627,4.46468401487
2017-05-01 21:00:00,Spectral_414909.Chn,53024.3532974,42685.9061225,8055.21548897,8215.72933372,24009.4264368,707.076020986,690.65,4.79182156134
2017-05-01 22:00:00,Spectral_414910.Chn,53455.1060606,42710.7407083,8170.61380558,8414.20218807,26927.070922,720.060340613,644.288135593,4.53159851301
2017-05-01 23:00:00,Spectral_414911.Chn,53261.7179544,43047.4681008,7828.66438989,8311.04467668,24884.86,708.915177494,684.0,4.72862453532
2017-05-02 00:00:00,Spectral_414912.Chn,53483.5570475,42799.0986578,8049.80346971,8425.00151699,26332.1153846,724.71171844,742.2,4.56505576208
2017-05-02 01:00:00,Spectral_414913.Chn,53434.0214561,42895.9500822,7867.6284001,8223.91829099,25089.625,701.518085361,661.181818182,4.88847583643
2017-05-02 02:00:00,Spectral_414914.Chn,53708.2208538,42848.8770096,8135.70984723,8333.32469625,25325.2121439,711.450040311,690.24137931,4.3717472119
2017-05-02 03:00:00,Spectral_414915.Chn,53994.7394238,42739.7573223,8005.44199072,8030.55071796,24981.3373494,675.400321305,605.74137931,4.30483271375
2017-05-02 04:00:00,Spectral_414916.Chn,53368.3804435,42907.462666,7811.34539626,8265.89235085,25777.461039,703.086217165,660.859649123,4.53159851301
2017-05-02 05:00:00,Spectral_414917.Chn,54288.8827722,42867.2871883,8023.63514163,8211.63805659,25120.0005501,700.396676391,640.186440678,4.43494423792
2017-05-02 06:00:00,Spectral_414918.Chn,54017.1398835,42860.7178124,8183.53262776,8325.83448467,26175.1948052,716.913148999,691.75,4.56505576208
2017-05-02 07:00:00,Spectral_414919.Chn,54192.2853584,43142.4810811,8113.08638912,8264.04768208,26682.4074074,709.400392562,643.034482759,4.56505576208
2017-05-02 08:00:00,Spectral_414920.Chn,54122.7430755,42624.0428423,7929.07208425,8225.21816463,26399.375,700.884888738,663.873015873,4.43494423792
2017-05-02 09:00:00,Spectral_414921.Chn,53495.7193543,42610.3292544,7984.0484649,8288.393074,24801.0555556,715.360912532,664.533333333,4.53159851301
2017-05-02 10:00:00,Spectral_414922.Chn,52388.2326283,42568.4969544,7939.2674425,8116.43414616,25524.0555556,694.531296909,620.966666667,4.46840148699
2017-05-02 11:00:00,Spectral_414923.Chn,53846.2399913,43069.2598736,7970.06582561,8063.30169384,24533.4462366,690.008177698,688.949152542,4.66171003717
2017-05-02 12:00:00,Spectral_414924.Chn,54599.0712306,42685.7132241,8069.88710368,8090.08361587,24665.2005495,700.211935818,612.0,4.66171003717
2017-05-02 13:00:00,Spectral_414925.Chn,53950.0271744,43078.7754189,8033.49169226,8220.12581811,24887.5841584,702.40936777,662.103448276,4.33828996283
2017-05-02 14:00:00,Spectral_414926.Chn,54005.3038817,42968.8599403,8160.38394239,8377.3381864,25982.5627451,719.853528231,688.271186441,4.56505576208
2017-05-02 15:00:00,Spectral_414927.Chn,53886.2482523,43172.3580075,7977.79513196,8299.7175862,25175.6906318,707.854605675,676.877192982,4.56505576208
2017-05-02 16:00:00,Spectral_414928.Chn,54082.7174624,43102.8501,8171.4450705,8330.10668575,26498.5074744,706.034295052,690.818181818,4.43494423792
2017-05-02 17:00:00,Spectral_414929.Chn,53649.8474266,42348.6028899,8199.92718288,8296.61258092,23886.166499,708.961851299,677.672413793,4.46840148699
2017-05-02 18:00:00,Spectral_414930.Chn,54330.9172648,42832.0648163,7781.34258555,8580.04177767,27080.1421499,736.085354567,694.830508475,4.46840148699
2017-05-02 19:00:00,Spectral_414931.Chn,53514.7647496,42576.7760949,7800.61316495,8321.27950012,26079.0,719.58064568,641.24137931,4.43494423792
2017-05-02 20:00:00,Spectral_414932.Chn,53541.008971,43158.8421645,7842.95142834,8341.73844613,26173.4253247,711.89467755,642.19047619,4.66171003717
2017-05-02 21:00:00,Spectral_414933.Chn,54789.110204,42567.0099344,7891.67875829,8119.32477903,25211.9731353,696.051172763,657.315789474,4.88847583643
2017-05-02 22:00:00,Spectral_414934.Chn,53414.3474531,42756.5970676,8162.45476099,8294.20535486,25842.1666667,705.268588394,639.627118644,4.43494423792
2017-05-02 23:00:00,Spectral_414935.Chn,53203.560788,42525.5026527,8264.53076923,8312.85458156,24177.1460235,710.0937199,650.333333333,4.33828996283
2017-05-03 00:00:00,Spectral_414936.Chn,53758.0739257,42897.8733205,8169.10146069,8097.83730351,24846.9627329,688.406330794,682.807017544,4.50185873606
2017-05-03 01:00:00,Spectral_414937.Chn,53659.8134042,42934.8723606,8120.55017562,8349.04049481,26548.5128205,709.529393792,682.593220339,4.20817843866
2017-05-03 02:00:00,Spectral_414938.Chn,52951.1491273,42942.7232425,7987.80144445,8705.47530717,26703.0,747.232425213,676.310344828,4.56505576208
2017-05-03 03:00:00,Spectral_414939.Chn,53916.5575736,43512.7667669,8105.80966101,8327.44475967,26271.5,698.199653536,738.672131148,4.46468401487
2017-05-03 04:00:00,Spectral_414940.Chn,53832.176502,42828.8995183,8156.05432582,8322.78041332,26627.8137255,715.88844043,636.396551724,4.66171003717
2017-05-03 05:00:00,Spectral_414941.Chn,53121.7342083,42854.0683671,8041.07060994,8117.02461218,25215.2428571,693.62387684,686.068965517,4.46840148699
2017-05-03 06:00:00,Spectral_414942.Chn,54111.3904868,42560.743589,8048.69085639,8488.55978565,26833.8990385,719.463540643,661.440677966,4.53159851301
2017-05-03 07:00:00,Spectral_414943.Chn,53307.4242346,42803.6551765,8156.05484243,8326.72360973,23951.176307,721.692169696,647.245614035,4.46840148699
2017-05-03 08:00:00,Spectral_414944.Chn,53373.5806823,42546.9161897,8192.79755302,8435.16533024,26023.4516021,721.798522443,688.403508772,4.56505576208
2017-05-03 09:00:00,Spectral_414945.Chn,54138.8222768,42539.7896576,7705.82765108,8260.45067329,25777.3333333,703.452136636,640.933333333,4.53159851301
2017-05-03 10:00:00,Spectral_414946.Chn,53473.7285107,42600.6888413,7882.8542275,8133.23536274,25158.5714286,695.247241259,600.545454545,4.43494423792
2017-05-03 11:00:00,Spectral_414947.Chn,53306.1741082,42970.7654341,7880.47326963,8341.43475076,24852.1666667,709.075409263,655.844827586,4.53159851301
2017-05-03 12:00:00,Spectral_414948.Chn,54177.725636,42947.0473655,7940.77113763,8044.81458124,24695.938992,692.294725627,654.666666667,4.56505576208
2017-05-03 13:00:00,Spectral_414949.Chn,53950.7266243,42686.9967103,7802.59840091,8056.01154727,24879.1954023,689.955613047,636.733333333,4.53159851301
2017-05-03 14:00:00,Spectral_414950.Chn,53603.9258666,42710.180763,8083.14548955,8334.06417135,26045.3559322,719.12886855,697.118644068,4.33828996283
2017-05-03 15:00:00,Spectral_414951.Chn,53392.7400245,42572.3973864,8091.58895358,8283.40414503,24184.6497845,712.394412845,677.355932203,4.53159851301
2017-05-03 16:00:00,Spectral_414952.Chn,54620.9093409,43035.432999,8087.41730389,8102.46595546,24363.2876712,694.824611813,636.847457627,4.59851301115
2017-05-03 17:00:00,Spectral_414953.Chn,53142.3425072,42732.9738073,7917.34955825,8222.70890259,25562.3648649,704.110627711,662.918032787,4.53159851301
2017-05-03 18:00:00,Spectral_414954.Chn,53825.9554531,42754.3146525,7885.01365285,8077.98419085,25133.4910256,692.807339996,652.929824561,4.66171003717
2017-05-03 19:00:00,Spectral_414955.Chn,54479.63528,42637.1405925,7945.66894209,8575.36689354,26305.7054187,735.981300116,674.169491525,4.66171003717
2017-05-03 20:00:00,Spectral_414956.Chn,54449.7916736,42276.7296969,8233.83006359,8403.06615211,29735.0564103,715.47456935,680.13559322,4.56505576208
2017-05-03 21:00:00,Spectral_414957.Chn,53779.7032121,42909.0265289,7858.49152126,8161.54352126,24760.0292208,700.292518228,719.06779661,4.85501858736
2017-05-03 22:00:00,Spectral_414958.Chn,53180.8730035,42545.3659208,7852.33527088,8451.2417764,25702.7946429,723.924078703,689.0,4.56505576208
2017-05-03 23:00:00,Spectral_414959.Chn,54318.5733127,42529.3047268,7887.03542297,8012.47556175,24029.1818182,683.347043246,609.918032787,4.20817843866
2017-05-04 00:00:00,Spectral_414960.Chn,53447.3561545,42658.9931037,7713.63653338,8249.38256309,23861.7597403,705.719198555,651.033898305,4.56505576208
2017-05-04 01:00:00,Spectral_414961.Chn,53409.31504,42429.9031246,8042.55048403,8327.19285799,26217.377551,710.72754553,665.633333333,4.53159851301
2017-05-04 02:00:00,Spectral_414962.Chn,53366.2950105,42662.0788991,7991.42976912,8402.88003266,24517.7163743,721.934316874,715.103448276,4.43494423792
2017-05-04 03:00:00,Spectral_414963.Chn,54206.4970662,42823.4363449,8041.73111339,8178.78459212,25294.7016129,702.674073398,688.34375,4.66171003717
2017-05-04 04:00:00,Spectral_414964.Chn,54539.9276294,42684.4880681,8117.84766249,8414.08039389,26898.3070629,718.239986956,682.0,4.40148698885
2017-05-04 05:00:00,Spectral_414965.Chn,53729.1875459,42793.7227603,8037.04982602,8289.00738274,24377.8965517,712.324207157,640.389830508,4.46840148699
2017-05-04 06:00:00,Spectral_414966.Chn,54303.8762074,42998.8404238,8258.59085183,8327.06782877,25142.5,711.687155098,629.631578947,4.43494423792
2017-05-04 07:00:00,Spectral_414967.Chn,53441.0851582,42579.0808177,8067.55570778,8378.69877743,25639.5555556,714.797345191,665.590163934,4.33828996283
2017-05-04 08:00:00,Spectral_414968.Chn,53621.3164447,42495.485983,7936.80715222,8317.63257851,26559.1567164,711.082780421,662.655172414,4.33828996283
2017-05-04 09:00:00,Spectral_414969.Chn,53107.1629643,42953.8088929,7810.30339405,8196.27277152,24794.8802817,698.877329171,670.545454545,4.46840148699
2017-05-04 10:00:00,Spectral_414970.Chn,53686.3669614,42114.0819888,8209.73933083,8100.82051781,25121.2658228,687.289674222,637.245614035,4.49814126394
2017-05-04 11:00:00,Spectral_414971.Chn,53199.4602581,42321.4610049,7843.85165243,8244.90973497,26093.0434783,699.363395184,699.360655738,4.30483271375
2017-05-04 12:00:00,Spectral_414972.Chn,54109.8887353,42429.1032146,7935.01242054,8347.72812941,24341.6663837,719.242884338,648.838709677,4.56505576208
2017-05-04 13:00:00,Spectral_414973.Chn,54043.1447723,42652.8421218,7862.99912767,8344.93175582,25674.5491551,717.947444558,669.466666667,4.56505576208
2017-05-04 14:00:00,Spectral_414974.Chn,53191.4471079,42928.7186661,8002.00927224,8135.6067384,24436.1613082,695.114758372,673.322580645,4.69516728625
2017-05-04 15:00:00,Spectral_414975.Chn,53822.799778,42284.9618793,8223.52871893,8323.47579359,24632.1515152,714.473627865,687.05,4.53159851301
2017-05-04 16:00:00,Spectral_414976.Chn,53524.7085826,42615.6032753,7868.43165326,8039.54732764,25119.5753425,691.20629108,638.152542373,4.56505576208
2017-05-04 17:00:00,Spectral_414977.Chn,53904.4524366,43315.3759433,7853.39858915,8339.54856588,24745.2173913,720.583184153,723.033898305,4.66171003717
2017-05-04 18:00:00,Spectral_414978.Chn,53851.6432915,43282.1568359,7837.4176586,8083.66538144,24125.2946479,693.154003114,664.06779661,4.46840148699
2017-05-04 19:00:00,Spectral_414979.Chn,54313.5257654,43068.7820843,7898.48233705,8534.48454334,26967.022792,722.478014052,661.224137931,4.59851301115
2017-05-04 20:00:00,Spectral_414980.Chn,54071.0496642,42748.5409388,8139.96920592,8284.16264451,25258.9857143,714.214491844,672.677966102,4.66171003717
2017-05-04 21:00:00,Spectral_414981.Chn,53288.0728249,42635.1973583,7708.08361337,8126.51400552,23732.2198582,698.385786027,638.322033898,4.43494423792
2017-05-04 22:00:00,Spectral_414982.Chn,52695.1013607,42836.507445,8031.86193822,8339.20601136,25568.5615836,712.262877166,715.724137931,4.49814126394
2017-05-04 23:00:00,Spectral_414983.Chn,54070.5910494,42398.0052844,8305.77973339,8388.21863184,25986.5721248,713.450030386,696.333333333,4.66171003717
